Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Purchase price,Misprint,Altered,Condition,Language,Purchase price currency
Plains,OTJ,Outlaws of Thunder Junction,278,normal,common,3,93955,fe60da77-084c-49e8-9948-9ac4b6a6382f,0.07,false,false,near_mint,en,USD
Mountain,OTJ,Outlaws of Thunder Junction,283,normal,common,2,93745,9137b4aa-2289-4a4d-b1f5-ae75a0928278,0.08,false,false,near_mint,en,USD
Forest,OTJ,Outlaws of Thunder Junction,286,normal,common,3,93742,8e9ac507-7c8f-431f-8d1a-220ceeacf871,0.08,false,false,near_mint,en,USD
Judgment Bolt,FIN,Final Fantasy,559,normal,rare,1,105801,05b04b06-9271-4a28-a60e-287df0d1a4d1,0.28,false,false,near_mint,en,USD
"Lightning, Security Sergeant",FIN,Final Fantasy,560,normal,rare,1,105920,4ad4dce3-6e43-4528-b570-85547d03164e,0.84,false,false,near_mint,en,USD
Barret Wallace,FIN,Final Fantasy,129,normal,uncommon,1,105840,1a504dff-5857-4a61-ab99-616d5df7cf5a,0.05,false,false,near_mint,en,USD
Freya Crescent,FIN,Final Fantasy,138,normal,uncommon,1,106289,9921f646-e893-44db-ac89-0633c1009788,0.19,false,false,near_mint,en,USD
Suplex,FIN,Final Fantasy,164,normal,common,1,106376,f61693a2-7042-44e0-85ba-9bf12ab94e7e,0.06,false,false,near_mint,en,USD
"Beatrix, Loyal General",FIN,Final Fantasy,554,normal,rare,1,106074,9da83b07-4978-4af7-be51-8aa8f35ec0bb,2.63,false,false,near_mint,en,USD
"Rosa, Resolute White Mage",FIN,Final Fantasy,555,normal,rare,1,106153,c44e0ad6-9f44-4e4c-8c3b-3ee99409a740,3.43,false,false,near_mint,en,USD
G'raha Tia,FIN,Final Fantasy,21,normal,uncommon,1,106501,076a8eca-ed73-4ee9-aab4-d9d43d394ee6,0.06,false,false,near_mint,en,USD
Warrior's Sword,FIN,Final Fantasy,169,normal,common,2,106296,cb98a7dd-542e-4448-b3bb-ff5d67a36535,0.05,false,false,near_mint,en,USD
Item Shopkeep,FIN,Final Fantasy,142,normal,common,3,106293,bd2db3f5-fd0d-4817-af90-6bea1f07e16b,0.03,false,false,near_mint,en,USD
Samurai's Katana,FIN,Final Fantasy,154,normal,uncommon,2,106267,11f1d378-c78c-402a-ac46-2d32598c23e7,0.13,false,false,near_mint,en,USD
Make a Stand,FDN,Foundations,708,foil,uncommon,1,100883,9c26415d-9e98-480b-9e30-b3aed00d5f3d,0.14,false,false,near_mint,en,USD
Plains,FDN,Foundations,282,normal,common,1,100651,6e6f19b3-4c76-4078-8ed2-b2832a33d066,0.29,false,false,near_mint,en,USD
Winged Words,SCD,Starter Commander Decks,65,normal,common,1,77384,75fc5499-ed62-4de4-a9bc-72b47f72bd2e,0.15,false,false,near_mint,en,USD
Kangee's Lieutenant,SCD,Starter Commander Decks,27,normal,uncommon,1,77533,d0caf32b-ab0e-4207-9aaa-75c19f88cdd9,0.15,false,false,near_mint,en,USD
Warden of Evos Isle,SCD,Starter Commander Decks,63,normal,uncommon,1,77289,2efe4dc9-915b-4715-8fff-1862682a7305,0.15,false,false,near_mint,en,USD
Drogskol Reaver,FDN,Foundations,655,normal,rare,1,101086,c0a4450c-8dfd-4d05-adb9-e84ec6066c7d,0.84,false,false,near_mint,en,USD
Azorius Guildgate,FDN,Foundations,683,normal,common,1,101375,f98a7264-0a83-42c8-a94d-05ad4c234242,0.13,false,false,near_mint,en,USD
Ever-Watching Threshold,SCD,Starter Commander Decks,50,normal,rare,1,77265,1fb0d8fa-48d0-4143-b8c4-d3b01a0bd7cc,0.49,false,false,near_mint,en,USD
Moorland Haunt,SCD,Starter Commander Decks,310,normal,rare,1,77559,df8bbd04-981e-45ec-a835-7237350630cf,0.13,false,false,near_mint,en,USD
Skycat Sovereign,SCD,Starter Commander Decks,243,normal,rare,1,77405,8276bec2-1a3c-425c-928f-866b8ef05e97,0.22,false,false,near_mint,en,USD
Tranquil Cove,SCD,Starter Commander Decks,329,normal,common,1,77214,00c7fcad-7f53-479b-bbce-9d56e2507d91,0.09,false,false,near_mint,en,USD
"Isperia, Supreme Judge",SCD,Starter Commander Decks,4,etched,mythic,1,74576,de3278de-a045-4290-b05f-3b19e7055091,0.3,false,false,near_mint,en,USD
Port Town,SCD,Starter Commander Decks,313,normal,rare,1,77287,2d26f878-60a5-428e-ba27-18321f22811d,0.15,false,false,near_mint,en,USD
Basilisk Collar,FDN,Foundations,669,normal,rare,1,100712,7b36fba7-71f7-4b7f-bde5-b3a9752ad21c,3.14,false,false,near_mint,en,USD
Rite of Replication,FDN,Foundations,711,foil,rare,1,101406,fe98958d-30ee-4a47-aacc-064e02d109b3,0.4,false,false,near_mint,en,USD
Inspiring Overseer,FDN,Foundations,496,normal,common,1,101588,c3e9aa54-e5d5-4cbb-9d2a-263b9eba398f,0.19,false,false,near_mint,en,USD
Staggering Insight,SCD,Starter Commander Decks,246,normal,uncommon,1,77604,fe50be3b-7d22-49c1-a2f1-b2c5786090be,0.2,false,false,near_mint,en,USD
Temple of Enlightenment,SCD,Starter Commander Decks,325,normal,rare,1,77524,cd3b17ec-662e-4c84-bd35-dfa00944ff32,0.11,false,false,near_mint,en,USD
Thought Vessel,SCD,Starter Commander Decks,285,normal,uncommon,1,77495,b54a2a39-83ec-4dd8-8599-6ce7ca338bb3,1.27,false,false,near_mint,en,USD
Empyrean Eagle,SCD,Starter Commander Decks,226,normal,uncommon,1,77311,3eb10702-c72b-4c31-8db2-f8e17d9708e0,0.13,false,false,near_mint,en,USD
Stroke of Midnight,FDN,Foundations,148,normal,uncommon,1,100970,ab135925-d924-456d-851a-6ccdaaf27271,0.31,false,false,near_mint,en,USD
Island,FDN,Foundations,284,normal,common,1,100789,886eae6e-ced2-4d94-96fa-9bb5385b06f4,0.26,false,false,near_mint,en,USD
Migratory Route,SCD,Starter Commander Decks,237,normal,uncommon,1,77318,4356ddc7-32d3-4b46-88b0-5a4fe7fd2c46,0.15,false,false,near_mint,en,USD
Crush Contraband,SCD,Starter Commander Decks,16,normal,uncommon,1,77236,0bdf1bc0-116e-4fd0-bbc8-1e284b92d7c0,0.08,false,false,near_mint,en,USD
Mocking Sprite,FDN,Foundations,159,normal,common,1,101624,f6792f63-b651-497d-8aa5-cddf4cedeca8,0.06,false,false,near_mint,en,USD
Azorius Signet,SCD,Starter Commander Decks,259,normal,uncommon,1,77392,7a9492ab-04a3-4251-a47e-b51eaba0b909,0.2,false,false,near_mint,en,USD
Negate,FDN,Foundations,710,foil,common,1,101413,ff3b0dba-0207-4249-bdab-e807c76ce39e,0.24,false,false,near_mint,en,USD
"Sephara, Sky's Blade",SCD,Starter Commander Decks,33,normal,rare,1,77297,33777ebf-bc27-4e87-bdd6-69dfc979b91f,2.69,false,false,near_mint,en,USD
Aven Gagglemaster,SCD,Starter Commander Decks,8,normal,uncommon,1,77459,a07568b2-5a1f-4aaf-bd71-57b41bae925d,0.09,false,false,near_mint,en,USD
Swords to Plowshares,SCD,Starter Commander Decks,37,normal,uncommon,1,77347,57c2632e-5181-43e4-8744-baafb8f7d213,1.17,false,false,near_mint,en,USD
Favorable Winds,SCD,Starter Commander Decks,52,normal,uncommon,1,77519,cc11f0f5-ecdc-42a7-9f6a-ecdd44dbc0a2,0.3,false,false,near_mint,en,USD
Angel of Vitality,FDN,Foundations,706,foil,uncommon,1,101094,c279947e-168f-4af5-902b-aba724f52b8a,0.26,false,false,near_mint,en,USD
Steel-Plume Marshal,SCD,Starter Commander Decks,35,normal,rare,1,77538,d35353c1-65a9-4ddc-b7c7-f15b93a7f21c,0.34,false,false,near_mint,en,USD
Command Tower,FDC,Foundations Commander,3,foil,common,1,100615,667b6c3b-75cc-4adf-b205-80925ca76d2a,0.41,false,false,near_mint,en,USD
Aetherize,SCD,Starter Commander Decks,42,normal,uncommon,1,77573,ead56c6e-889c-48d9-87bb-9f80e5bac9b3,0.31,false,false,near_mint,en,USD
Coastal Tower,SCD,Starter Commander Decks,296,normal,uncommon,1,77244,11721250-c377-475c-86b7-78be44153114,0.14,false,false,near_mint,en,USD
Rally of Wings,SCD,Starter Commander Decks,30,normal,uncommon,1,77362,6209f8ce-651a-450d-a7fb-37d09144e70a,0.17,false,false,near_mint,en,USD
Commander's Sphere,SCD,Starter Commander Decks,261,normal,common,1,77369,686b4c7f-5b42-4625-8ff9-782795eec264,0.19,false,false,near_mint,en,USD
Lyra Dawnbringer,FDN,Foundations,707,foil,mythic,1,101009,b2abce4d-ef21-4028-8a86-b7d1387bc937,3.12,false,false,near_mint,en,USD
Sejiri Refuge,SCD,Starter Commander Decks,317,normal,uncommon,1,77597,fa5affde-a4ce-4adb-97aa-8f0b14087523,0.18,false,false,near_mint,en,USD
Clinquant Skymage,FDN,Foundations,33,normal,uncommon,1,100357,36012810-0e83-4640-8ba7-7262229f1b84,0.08,false,false,near_mint,en,USD
Jubilant Skybonder,SCD,Starter Commander Decks,232,normal,uncommon,1,77542,d8a649ec-4f64-4b50-a96c-ac967502b3a2,0.2,false,false,near_mint,en,USD
Cloudblazer,SCD,Starter Commander Decks,221,normal,uncommon,1,77467,a5164d21-7c2a-4a6f-a22f-114e3dd29579,0.13,false,false,near_mint,en,USD
Cleansing Nova,SCD,Starter Commander Decks,12,normal,rare,1,77293,31619741-1899-4503-bc1c-176a3248df86,0.43,false,false,near_mint,en,USD
Bident of Thassa,SCD,Starter Commander Decks,44,normal,rare,1,77235,0a024104-3d51-438e-9e72-a2e727450b7d,0.38,false,false,near_mint,en,USD
Refute,FDN,Foundations,313,normal,common,1,100279,26a65d5b-d07e-4ff0-900a-30d509ce0f35,0.17,false,false,near_mint,en,USD
Angel of Finality,FDN,Foundations,136,normal,uncommon,1,101057,baaabd52-3aa9-4e2f-9369-d4db8b405ba8,0.11,false,false,near_mint,en,USD
Healer's Hawk,FDN,Foundations,142,normal,common,1,101595,cc8e4563-04bb-46b5-835e-64ba11c0e972,0.11,false,false,near_mint,en,USD
Emeria Angel,SCD,Starter Commander Decks,21,normal,rare,1,77463,a30852be-473c-40f3-98bf-2d48fcde0239,0.38,false,false,near_mint,en,USD
Archon of Redemption,SCD,Starter Commander Decks,7,normal,rare,1,77270,2243270a-2e7c-4239-af2e-9b6b47124237,0.14,false,false,near_mint,en,USD
Thunderclap Wyvern,SCD,Starter Commander Decks,251,normal,uncommon,1,77483,b162acd7-3a19-4a7a-a9bc-d65c92062ab8,0.12,false,false,near_mint,en,USD
True Conviction,SCD,Starter Commander Decks,38,normal,rare,1,77562,e3afc893-58bb-4620-94e9-ed544e93d830,3.79,false,false,near_mint,en,USD
Time Wipe,SCD,Starter Commander Decks,252,normal,rare,1,77592,f7663ff4-dd25-4259-bf82-8bbb5c384051,0.15,false,false,near_mint,en,USD
Meandering River,SCD,Starter Commander Decks,308,normal,uncommon,1,77217,01c4f4c9-4f3d-4b4a-86e3-1d4c49da2de8,0.07,false,false,near_mint,en,USD
Spectral Sailor,FDN,Foundations,164,normal,uncommon,2,100100,03a49535-c5f3-4a6f-b333-7ac7bffdc9ae,0.1,false,false,near_mint,en,USD
Sky Diamond,SCD,Starter Commander Decks,273,normal,common,1,77264,1ee51c34-0e2e-4c91-8de8-7d5f4633b567,0.22,false,false,near_mint,en,USD
Sol Ring,FDC,Foundations Commander,2,foil,uncommon,1,100250,219210d3-263c-41c4-9211-0e59b2d4ccf3,1.9,false,false,near_mint,en,USD
Angelic Destiny,FDN,Foundations,565,normal,mythic,1,100119,066d73fa-369b-44a3-b1a9-d22176ac3566,1.28,false,false,near_mint,en,USD
Hedron Archive,FDN,Foundations,726,foil,uncommon,1,100513,535b9ac6-dba2-4162-86ed-df3e9fad0306,0.24,false,false,near_mint,en,USD
Prairie Stream,SCD,Starter Commander Decks,314,normal,rare,1,77415,88b20980-f672-41f6-97ab-f8353d2bbbae,0.18,false,false,near_mint,en,USD
Disenchant,SCD,Starter Commander Decks,20,normal,common,1,77537,d32a8448-de76-4d1e-a3dd-8fffeab71216,0.13,false,false,near_mint,en,USD
Windreader Sphinx,SCD,Starter Commander Decks,64,normal,rare,1,77284,2a36def6-60a5-49c7-bb4f-4f0960ab8f3b,0.15,false,false,near_mint,en,USD
Gravitational Shift,SCD,Starter Commander Decks,54,normal,rare,1,77412,86463838-81d0-464d-84ba-37fa1c76bbea,0.84,false,false,near_mint,en,USD
Arcane Signet,FDC,Foundations Commander,1,foil,uncommon,1,100713,7b4b3e1c-1dc4-46d9-9234-f9d1d2ebb8f8,0.76,false,false,near_mint,en,USD
Counterspell,SCD,Starter Commander Decks,45,normal,common,1,77338,52042404-12db-4914-bfa0-8249a5942088,1.51,false,false,near_mint,en,USD
Sphinx's Revelation,SCD,Starter Commander Decks,244,normal,mythic,1,77576,ebdf5426-a8c7-462e-924a-fd8f4cca4559,0.38,false,false,near_mint,en,USD
Tide Skimmer,SCD,Starter Commander Decks,62,normal,uncommon,1,77509,c5708b3b-103a-40f3-a4bb-73a499277611,0.09,false,false,near_mint,en,USD
Generous Gift,SCD,Starter Commander Decks,23,normal,uncommon,1,77522,cd0f77d1-dd28-41c2-a508-4a8c9e3262ef,0.98,false,false,near_mint,en,USD
Island,FDN,Foundations,285,normal,common,1,100654,6f534ddc-f610-45cd-84dc-bb6df6c5a84f,0.46,false,false,near_mint,en,USD
Faebloom Trick,FDN,Foundations,38,normal,uncommon,1,100148,0c3bee8f-f5be-4404-a696-c902637799c3,0.11,false,false,near_mint,en,USD
Swiftfoot Boots,FDN,Foundations,355,normal,uncommon,1,100403,3e9b53da-4744-429d-97c6-f7ee4d568731,2.48,false,false,near_mint,en,USD
Island,FDN,Foundations,274,normal,common,8,100191,17e2b637-72b1-4457-aaba-66d51107be4c,0.11,false,false,near_mint,en,USD
Talisman of Progress,SCD,Starter Commander Decks,283,normal,uncommon,1,77361,61e49bfe-e1af-4919-8134-b87995ca9073,0.44,false,false,near_mint,en,USD
Island,SCD,Starter Commander Decks,337,normal,common,8,77563,e3de0391-c658-4dab-bef1-2aaf4eae7720,0.09,false,false,near_mint,en,USD
Plains,FDN,Foundations,283,normal,common,1,100703,7a0f9892-89cd-46ff-bc87-114e175cb575,0.28,false,false,near_mint,en,USD
Decode Transmissions,EOE,Edge of Eternities,94,normal,common,3,107166,cecb4936-14ca-49f9-b209-6519cab54b30,0.11,false,false,near_mint,en,USD
Slagdrill Scrapper,EOE,Edge of Eternities,160,normal,common,3,107694,155dcf54-8fdb-4715-97dc-4eb5d3d80d78,0.12,false,false,near_mint,en,USD
Dockworker Drone,EOE,Edge of Eternities,11,normal,common,2,107784,eeff069f-427b-42ad-afb1-36f0e547fb74,0.21,false,false,near_mint,en,USD
Depressurize,EOE,Edge of Eternities,95,normal,common,3,107697,25520d5a-1a83-42cc-8ace-8b1156019d64,0.12,false,false,near_mint,en,USD
Squire's Lightblade,EOE,Edge of Eternities,36,normal,common,4,107699,2a0accba-85d4-4aa4-a70c-80fcce48c261,0.15,false,false,near_mint,en,USD
Cryogen Relic,EOE,Edge of Eternities,52,normal,common,4,107466,7bfb33b6-e2bf-498f-8c58-ae21a840cf75,0.29,false,false,near_mint,en,USD
Perigee Beckoner,EOE,Edge of Eternities,112,normal,common,3,107786,f3666a08-d449-496f-969a-bf21d4afbd77,0.19,false,false,near_mint,en,USD
Oreplate Pangolin,EOE,Edge of Eternities,150,normal,common,3,107747,90209957-95db-4b59-979a-316d14ef876c,0.14,false,false,near_mint,en,USD
Fungal Colossus,EOE,Edge of Eternities,184,normal,common,4,107502,9dc9559f-cece-4c85-807c-158291666007,0.32,false,false,near_mint,en,USD
Chrome Companion,EOE,Edge of Eternities,236,normal,common,3,107088,8ef269a0-1cb9-4901-81e6-43db3ae3756c,0.11,false,false,near_mint,en,USD
Zookeeper Mechan,EOE,Edge of Eternities,170,normal,common,4,107744,8d5cd0be-4337-4aba-a4f6-5adab7735a73,0.13,false,false,near_mint,en,USD
Flight-Deck Coordinator,EOE,Edge of Eternities,17,normal,common,2,107743,88cc6328-a035-4f74-b786-390e5c7c324c,0.57,false,false,near_mint,en,USD
Selfcraft Mechan,EOE,Edge of Eternities,74,normal,common,3,107724,5b2de056-5c27-44d6-871d-909411bd52dd,0.16,false,false,near_mint,en,USD
Virus Beetle,EOE,Edge of Eternities,124,normal,common,2,107570,e96c986c-684c-4546-a9c9-b6b903bda101,0.14,false,false,near_mint,en,USD
Rig for War,EOE,Edge of Eternities,156,normal,common,4,107710,3edd0515-dcc4-4cb5-8b54-9c00173d8a6d,0.06,false,false,near_mint,en,USD
Intrepid Tenderfoot,EOE,Edge of Eternities,193,normal,common,2,107740,809df0ea-deff-47b9-83df-cc1f360d377e,0.48,false,false,near_mint,en,USD
Famished Worldsire,EOE,Edge of Eternities,182,normal,mythic,1,107248,2934c9c8-d23a-462b-83d5-94e88c8663ac,5.75,false,false,near_mint,en,USD
The Endstone,EOE,Edge of Eternities,240,normal,mythic,1,107118,a451a459-18e0-4c53-a171-3e9da534ebf1,11.24,false,false,near_mint,en,USD
Weftwalking,EOE,Edge of Eternities,86,normal,mythic,1,107406,39d48ddd-4529-4284-9da3-5272ad362b9b,1.69,false,false,near_mint,en,USD
Island,EOE,Edge of Eternities,263,normal,common,2,106783,76313c69-8ec7-49e3-a34e-ade26097284c,1.0,false,false,near_mint,en,USD
Sunken Citadel,EOS,Edge of Eternities: Stellar Sights,41,normal,rare,1,107506,a12a9d09-7b6a-4207-96db-0d968cbdc09c,0.48,false,false,near_mint,en,USD
Celestial Colonnade,EOS,Edge of Eternities: Stellar Sights,7,normal,rare,1,107162,ca60d7c8-4ceb-46c8-85be-30ba5879b130,0.49,false,false,near_mint,en,USD
Forest,EOE,Edge of Eternities,266,normal,common,2,106786,8335b9f1-e726-423b-8ba7-6151448ab3fd,0.79,false,false,near_mint,en,USD
"Evendo, Waking Haven",EOE,Edge of Eternities,253,normal,mythic,1,107398,2fa09104-acbe-4410-b101-2fe6ac28efde,25.28,false,false,near_mint,en,USD
Plains,EOE,Edge of Eternities,267,foil,common,1,107188,df31f72c-076e-4d8e-9975-6d6281ab71f6,0.21,false,false,near_mint,en,USD
Forest,EOE,Edge of Eternities,276,normal,common,2,107048,673141ec-826f-4132-8282-d499990495a7,0.17,false,false,near_mint,en,USD
Pulsar Squadron Ace,EOE,Edge of Eternities,28,normal,uncommon,2,107485,8d989cdc-cbd7-4b71-9589-59618597ac8a,0.25,false,false,near_mint,en,USD
Annul,EOE,Edge of Eternities,46,normal,uncommon,2,107271,4feeebea-aa55-4599-ab5a-4e41a54d0dfd,0.2,false,false,near_mint,en,USD
Harmonious Grovestrider,EOE,Edge of Eternities,189,normal,uncommon,2,106789,e320abed-f145-42d3-b402-4f82e3a56389,0.16,false,false,near_mint,en,USD
Dauntless Scrapbot,EOE,Edge of Eternities,237,foil,uncommon,1,107374,0efe5342-42b7-4f49-b4b4-d77055508c4d,0.4,false,false,near_mint,en,USD
Hemosymbic Mite,EOE,Edge of Eternities,190,normal,uncommon,1,107324,c14137a4-2d44-444c-ad50-e2edf9380571,0.18,false,false,near_mint,en,USD
All-Fates Stalker,EOE,Edge of Eternities,3,normal,uncommon,1,107474,82ae4f7b-8122-4af6-8079-888eabf1a11e,0.23,false,false,near_mint,en,USD
Kavaron Harrier,EOE,Edge of Eternities,139,normal,uncommon,1,107383,1da2a740-e4ff-4661-ba57-39b15c58e26e,0.23,false,false,near_mint,en,USD
Scout for Survivors,EOE,Edge of Eternities,33,foil,uncommon,1,107349,ebf3a6dd-a447-46f9-8b10-091ac8cbaa18,0.32,false,false,near_mint,en,USD
Umbral Collar Zealot,EOE,Edge of Eternities,123,normal,uncommon,2,107321,bbcc1d84-9772-475d-924a-75bb54c9bc20,1.31,false,false,near_mint,en,USD
Honored Knight-Captain,EOE,Edge of Eternities,22,normal,uncommon,2,107362,05a6ab03-f0b9-4738-a5f9-5d95bb22de75,0.13,false,false,near_mint,en,USD
Unravel,EOE,Edge of Eternities,83,normal,uncommon,2,107193,e8978214-c853-453d-872d-af56bdaaa3d7,0.12,false,false,near_mint,en,USD
Emergency Eject,EOE,Edge of Eternities,14,normal,uncommon,1,107216,fc98b2d4-86fc-4c47-b2a7-1f3c89463607,0.21,false,false,near_mint,en,USD
Larval Scoutlander,EOE,Edge of Eternities,194,normal,uncommon,1,107555,d6083f43-58dc-46fc-aeff-347b1080417b,0.23,false,false,near_mint,en,USD
Steelswarm Operator,EOE,Edge of Eternities,80,normal,uncommon,1,107544,ca468b86-f31a-4cd7-a574-eb984bc4bc3e,0.2,false,false,near_mint,en,USD
Reroute Systems,EOE,Edge of Eternities,31,normal,uncommon,2,107409,3bbdba38-2b99-4226-98e3-6d2580345d6d,0.17,false,false,near_mint,en,USD
Eumidian Terrabotanist,EOE,Edge of Eternities,180,normal,uncommon,1,107729,64fb2981-86ed-478a-89cd-c6bb078a5bc7,0.26,false,false,near_mint,en,USD
Ruinous Rampage,EOE,Edge of Eternities,158,normal,uncommon,1,107299,91d7a4c2-1a4b-4e9f-b543-225b6906752f,0.21,false,false,near_mint,en,USD
Illvoi Infiltrator,EOE,Edge of Eternities,59,normal,uncommon,1,107702,2db4ed41-0426-4d7f-bb43-e43392bed83b,0.3,false,false,near_mint,en,USD
Wall of Dust,4ED,Fourth Edition,229,normal,uncommon,1,39958,b25b81fb-1d0f-4c0c-8d54-fbf9c1d54578,0.24,false,false,near_mint,en,USD
Sunstar Expansionist,EOE,Edge of Eternities,41,normal,uncommon,1,107300,93b0e6e5-9fb6-4342-9322-1a4cc09a7a76,0.39,false,false,near_mint,en,USD
Meltstrider Eulogist,EOE,Edge of Eternities,197,normal,uncommon,2,107563,df61aa0c-effc-4d57-be19-876a82c41d33,0.17,false,false,near_mint,en,USD
Scout for Survivors,EOE,Edge of Eternities,33,normal,uncommon,2,107349,ebf3a6dd-a447-46f9-8b10-091ac8cbaa18,0.18,false,false,near_mint,en,USD
Specimen Freighter,EOE,Edge of Eternities,76,normal,uncommon,2,107526,b862a9f8-2361-4220-99bd-ae2530905195,0.11,false,false,near_mint,en,USD
Codecracker Hound,EOE,Edge of Eternities,50,normal,uncommon,2,107598,6723b891-6013-4ec6-b439-2233d270dc48,0.18,false,false,near_mint,en,USD
"Syr Vondam, the Lucent",EOE,Edge of Eternities,232,normal,uncommon,2,107198,ea954205-5ff5-493b-bf30-6212042c2bc9,0.15,false,false,near_mint,en,USD
Honor,EOE,Edge of Eternities,21,foil,uncommon,1,107551,d0b4e925-1d59-41a1-bc06-9982695d778f,0.29,false,false,near_mint,en,USD
Lithobraking,EOE,Edge of Eternities,142,normal,uncommon,1,107438,5a22024c-2c0f-4487-98d1-ee89cf3dba89,0.29,false,false,near_mint,en,USD
Vote Out,EOE,Edge of Eternities,126,normal,uncommon,1,107717,4f50bb47-cc4d-4b81-b5f1-817ca8744d12,0.36,false,false,near_mint,en,USD
Eusocial Engineering,EOE,Edge of Eternities,181,normal,uncommon,1,106940,011bd7d8-6d60-482a-91b7-d3f0aad13b71,0.2,false,false,near_mint,en,USD
Fell Gravship,EOE,Edge of Eternities,101,foil,uncommon,1,107348,e94b130d-3547-43c5-a319-5ebc571c2e2d,0.28,false,false,near_mint,en,USD
Seedship Broodtender,EOE,Edge of Eternities,227,normal,uncommon,1,107379,1abc176f-2ccf-4371-b4b5-030dd99ff7fc,0.2,false,false,near_mint,en,USD
Rescue Skiff,EOE,Edge of Eternities,32,normal,uncommon,1,107459,6fe86bfb-c67d-4df9-88c9-f083091f4cda,0.18,false,false,near_mint,en,USD
Susurian Voidborn,EOE,Edge of Eternities,118,normal,uncommon,1,107765,beb97e7b-0ae7-4b08-9ceb-6a7f825bcd49,0.22,false,false,near_mint,en,USD
Starfield Shepherd,EOE,Edge of Eternities,37,normal,uncommon,1,106954,1226e575-aa78-4c68-be1d-6e5c2dc6315b,0.45,false,false,near_mint,en,USD
Scrounge for Eternity,EOE,Edge of Eternities,114,normal,uncommon,1,107762,baeff907-017e-4dee-aae1-19dfaab309de,0.21,false,false,near_mint,en,USD
Pull Through the Weft,EOE,Edge of Eternities,202,normal,uncommon,1,107601,a70d0877-1a1e-436b-bf8c-0ff6df9efc6a,0.23,false,false,near_mint,en,USD
"Sami, Ship's Engineer",EOE,Edge of Eternities,225,normal,uncommon,1,106764,75c38cc9-07de-46d4-8195-f04b2b7e0fee,0.18,false,false,near_mint,en,USD
"Alpharael, Dreaming Acolyte",EOE,Edge of Eternities,212,foil,uncommon,1,106884,349a2211-2b23-418d-a1ef-1c72ad2e171d,0.24,false,false,near_mint,en,USD
Mechan Navigator,EOE,Edge of Eternities,64,normal,uncommon,2,107507,a1fe1d39-42c8-41d0-8bf0-46973e4b07d4,0.16,false,false,near_mint,en,USD
Bygone Colossus,EOE,Edge of Eternities,235,normal,uncommon,2,107016,4bb8f2ef-4398-4a07-9130-5005356a3b4a,0.17,false,false,near_mint,en,USD
Full Bore,EOE,Edge of Eternities,135,normal,uncommon,2,107549,cfee64ef-d22d-4024-bc65-59cbd1731d1c,0.2,false,false,near_mint,en,USD
Lightless Evangel,EOE,Edge of Eternities,109,normal,uncommon,2,107452,6860556a-6c34-4c41-89ea-f0bc495a159c,0.15,false,false,near_mint,en,USD
Seedship Agrarian,EOE,Edge of Eternities,204,normal,uncommon,1,107706,2fc7946d-37b0-4dc8-9daa-8d2204d8e4d2,0.22,false,false,near_mint,en,USD
Remnant Elemental,EOE,Edge of Eternities,155,normal,uncommon,2,107475,830d5532-3b24-470e-912f-f0f5df1cb530,0.19,false,false,near_mint,en,USD
"Alpharael, Dreaming Acolyte",EOE,Edge of Eternities,212,normal,uncommon,2,106884,349a2211-2b23-418d-a1ef-1c72ad2e171d,0.38,false,false,near_mint,en,USD
Memorial Team Leader,EOE,Edge of Eternities,144,normal,uncommon,2,107413,3ddc240a-62df-4773-98d7-48a9adaf1846,0.23,false,false,near_mint,en,USD
Island,EOE,Edge of Eternities,269,normal,common,2,107124,aaa212be-1db5-4493-86c8-c01d29348e31,0.24,false,false,near_mint,en,USD
Watery Grave,EOE,Edge of Eternities,261,normal,rare,2,106762,5b8170dc-6a90-46fc-9989-7575f3d402b5,10.77,false,false,near_mint,en,USD
Edge Rover,EOE,Edge of Eternities,179,normal,uncommon,2,107489,90741ec9-6893-42d4-b510-8664666094e3,0.23,false,false,near_mint,en,USD
Plains,EOE,Edge of Eternities,268,normal,common,2,107115,a26fd28e-d053-48b3-ab4c-2dc6fd33fa64,0.29,false,false,near_mint,en,USD
Mountain,EOE,Edge of Eternities,273,normal,common,3,107028,5cd39b01-9a06-4575-9c63-9fb3ba9ef101,0.17,false,false,near_mint,en,USD
"Zimone, Paradox Sculptor",FDN,Foundations,126,normal,mythic,1,100241,20ccbfdd-ddae-440c-9bc0-38b15a56fdd1,1.34,false,false,near_mint,en,USD
Forest,FDN,Foundations,290,normal,common,1,101064,bbbeb57d-5fa0-4ff7-b5e8-caafc139669b,0.23,false,false,near_mint,en,USD
Garruk's Uprising,FDN,Foundations,220,normal,uncommon,1,100447,4805c303-e73b-443b-a09f-49d2c2c88bb5,0.35,false,false,near_mint,en,USD
Predator Ooze,FDN,Foundations,642,normal,rare,1,100338,333b3cca-ebbf-4ceb-a6a5-3d49cb2e143a,0.73,false,false,near_mint,en,USD
Trygon Predator,FDN,Foundations,667,normal,uncommon,1,101144,cdb88a22-8086-4bf7-89e8-cce929440dd8,0.12,false,false,near_mint,en,USD
Crawling Barrens,FDN,Foundations,685,normal,rare,1,100979,ac2aff0e-1319-4d3b-903c-fa1ce3db7602,0.18,false,false,near_mint,en,USD
Fierce Empath,FDN,Foundations,636,normal,common,1,100290,28a1dd7f-2e42-4062-a941-b489b98a49fc,0.11,false,false,near_mint,en,USD
